x	acos	binomial	nvidia0	nvidia1	nvidia2	nvidia3	nvidia4	nvidia5	nvidia6	d_binomial	d_nvidia0	d_nvidia1	d_nvidia2	d_nvidia3	d_nvidia4	d_nvidia5	d_nvidia6
0.157956	1.412176	1.412184	1.412235	1.412235	1.412235	1.412235	1.412235	1.412235	1.412235	-0.000008	-0.000059	-0.000059	-0.000059	-0.000059	-0.000059	-0.000059	-0.000059
0.158056	1.412075	1.412083	1.412134	1.412134	1.412134	1.412134	1.412134	1.412134	1.412134	-0.000008	-0.000059	-0.000059	-0.000059	-0.000059	-0.000059	-0.000059	-0.000059
0.158156	1.411974	1.411981	1.412032	1.412032	1.412032	1.412032	1.412032	1.412032	1.412032	-0.000008	-0.000059	-0.000059	-0.000059	-0.000059	-0.000059	-0.000059	-0.000059
0.158256	1.411873	1.411880	1.411931	1.411931	1.411931	1.411931	1.411931	1.411931	1.411931	-0.000008	-0.000059	-0.000059	-0.000059	-0.000059	-0.000059	-0.000059	-0.000059
0.158356	1.411771	1.411779	1.411830	1.411830	1.411830	1.411830	1.411830	1.411830	1.411830	-0.000008	-0.000059	-0.000059	-0.000059	-0.000059	-0.000059	-0.000059	-0.000059
0.158456	1.411670	1.411678	1.411729	1.411729	1.411729	1.411729	1.411729	1.411729	1.411729	-0.000008	-0.000059	-0.000059	-0.000059	-0.000059	-0.000059	-0.000059	-0.000059
0.158556	1.411569	1.411576	1.411627	1.411627	1.411627	1.411627	1.411627	1.411627	1.411627	-0.000008	-0.000059	-0.000059	-0.000059	-0.000059	-0.000059	-0.000059	-0.000059
0.158656	1.411467	1.411475	1.411526	1.411526	1.411526	1.411526	1.411526	1.411526	1.411526	-0.000008	-0.000059	-0.000059	-0.000059	-0.000059	-0.000059	-0.000059	-0.000059
0.158756	1.411366	1.411374	1.411425	1.411425	1.411425	1.411425	1.411425	1.411425	1.411425	-0.000008	-0.000059	-0.000059	-0.000059	-0.000059	-0.000059	-0.000059	-0.000059
0.158856	1.411265	1.411273	1.411323	1.411323	1.411323	1.411323	1.411323	1.411323	1.411323	-0.000008	-0.000058	-0.000058	-0.000058	-0.000059	-0.000059	-0.000059	-0.000059
0.158956	1.411164	1.411171	1.411222	1.411222	1.411222	1.411222	1.411222	1.411222	1.411222	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.159056	1.411062	1.411070	1.411121	1.411121	1.411121	1.411121	1.411121	1.411121	1.411121	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.159156	1.410961	1.410969	1.411019	1.411019	1.411019	1.411019	1.411019	1.411019	1.411019	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.159256	1.410860	1.410867	1.410918	1.410918	1.410918	1.410918	1.410918	1.410918	1.410918	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.159356	1.410758	1.410766	1.410817	1.410817	1.410817	1.410817	1.410817	1.410817	1.410817	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.159456	1.410657	1.410665	1.410715	1.410715	1.410715	1.410715	1.410715	1.410715	1.410715	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.159556	1.410556	1.410564	1.410614	1.410614	1.410614	1.410614	1.410614	1.410614	1.410614	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.159656	1.410455	1.410462	1.410513	1.410513	1.410513	1.410513	1.410513	1.410513	1.410513	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.159756	1.410353	1.410361	1.410411	1.410411	1.410411	1.410411	1.410411	1.410411	1.410411	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.159856	1.410252	1.410260	1.410310	1.410310	1.410310	1.410310	1.410310	1.410310	1.410310	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.159956	1.410151	1.410159	1.410209	1.410209	1.410209	1.410209	1.410209	1.410209	1.410209	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.160056	1.410049	1.410057	1.410107	1.410107	1.410107	1.410107	1.410107	1.410107	1.410107	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.160156	1.409948	1.409956	1.410006	1.410006	1.410006	1.410006	1.410006	1.410006	1.410006	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.160256	1.409847	1.409855	1.409905	1.409905	1.409905	1.409905	1.409905	1.409905	1.409905	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.160356	1.409745	1.409753	1.409803	1.409803	1.409803	1.409803	1.409803	1.409803	1.409803	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.160456	1.409644	1.409652	1.409702	1.409702	1.409702	1.409702	1.409702	1.409702	1.409702	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.160556	1.409543	1.409551	1.409601	1.409601	1.409601	1.409601	1.409601	1.409601	1.409601	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.160656	1.409441	1.409449	1.409499	1.409499	1.409499	1.409499	1.409499	1.409499	1.409499	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.160756	1.409340	1.409348	1.409398	1.409398	1.409398	1.409398	1.409398	1.409398	1.409398	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.160856	1.409239	1.409247	1.409297	1.409297	1.409297	1.409297	1.409297	1.409297	1.409297	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.160956	1.409137	1.409146	1.409195	1.409195	1.409195	1.409195	1.409195	1.409195	1.409195	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.161056	1.409036	1.409044	1.409094	1.409094	1.409094	1.409094	1.409094	1.409094	1.409094	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.161156	1.408935	1.408943	1.408993	1.408993	1.408993	1.408993	1.408993	1.408993	1.408993	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.161256	1.408833	1.408842	1.408891	1.408891	1.408891	1.408891	1.408891	1.408891	1.408891	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.161356	1.408732	1.408740	1.408790	1.408790	1.408790	1.408790	1.408790	1.408790	1.408790	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.161456	1.408631	1.408639	1.408688	1.408688	1.408688	1.408688	1.408688	1.408688	1.408688	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.161556	1.408529	1.408538	1.408587	1.408587	1.408587	1.408587	1.408587	1.408587	1.408587	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.161656	1.408428	1.408437	1.408486	1.408486	1.408486	1.408486	1.408486	1.408486	1.408486	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.161756	1.408327	1.408335	1.408384	1.408384	1.408384	1.408384	1.408384	1.408384	1.408384	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.161856	1.408225	1.408234	1.408283	1.408283	1.408283	1.408283	1.408283	1.408283	1.408283	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.161956	1.408124	1.408133	1.408182	1.408182	1.408182	1.408182	1.408182	1.408182	1.408182	-0.000008	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058	-0.000058
0.162056	1.408023	1.408031	1.408080	1.408080	1.408080	1.408080	1.408080	1.408080	1.408080	-0.000008	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.162156	1.407921	1.407930	1.407979	1.407979	1.407979	1.407979	1.407979	1.407979	1.407979	-0.000008	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.162256	1.407820	1.407829	1.407878	1.407878	1.407877	1.407877	1.407877	1.407877	1.407877	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.162356	1.407719	1.407727	1.407776	1.407776	1.407776	1.407776	1.407776	1.407776	1.407776	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.162456	1.407617	1.407626	1.407675	1.407675	1.407675	1.407675	1.407675	1.407675	1.407675	-0.000009	-0.000058	-0.000058	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.162556	1.407516	1.407525	1.407573	1.407573	1.407573	1.407573	1.407573	1.407573	1.407573	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.162656	1.407415	1.407423	1.407472	1.407472	1.407472	1.407472	1.407472	1.407472	1.407472	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.162756	1.407313	1.407322	1.407371	1.407371	1.407371	1.407371	1.407371	1.407371	1.407371	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.162856	1.407212	1.407221	1.407269	1.407269	1.407269	1.407269	1.407269	1.407269	1.407269	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.162956	1.407111	1.407119	1.407168	1.407168	1.407168	1.407168	1.407168	1.407168	1.407168	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.163056	1.407009	1.407018	1.407066	1.407066	1.407066	1.407066	1.407066	1.407066	1.407066	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.163156	1.406908	1.406917	1.406965	1.406965	1.406965	1.406965	1.406965	1.406965	1.406965	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.163256	1.406806	1.406815	1.406864	1.406864	1.406864	1.406864	1.406864	1.406864	1.406864	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.163356	1.406705	1.406714	1.406762	1.406762	1.406762	1.406762	1.406762	1.406762	1.406762	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.163456	1.406604	1.406613	1.406661	1.406661	1.406661	1.406661	1.406661	1.406661	1.406661	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.163556	1.406502	1.406511	1.406560	1.406560	1.406560	1.406560	1.406560	1.406560	1.406560	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.163656	1.406401	1.406410	1.406458	1.406458	1.406458	1.406458	1.406458	1.406458	1.406458	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.163756	1.406300	1.406309	1.406357	1.406357	1.406357	1.406357	1.406357	1.406357	1.406357	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.163856	1.406198	1.406207	1.406255	1.406255	1.406255	1.406255	1.406255	1.406255	1.406255	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.163956	1.406097	1.406106	1.406154	1.406154	1.406154	1.406154	1.406154	1.406154	1.406154	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.164056	1.405996	1.406005	1.406053	1.406053	1.406053	1.406053	1.406053	1.406053	1.406053	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.164156	1.405894	1.405903	1.405951	1.405951	1.405951	1.405951	1.405951	1.405951	1.405951	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.164256	1.405793	1.405802	1.405850	1.405850	1.405850	1.405850	1.405850	1.405850	1.405850	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.164356	1.405691	1.405701	1.405748	1.405748	1.405748	1.405748	1.405748	1.405748	1.405748	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.164456	1.405590	1.405599	1.405647	1.405647	1.405647	1.405647	1.405647	1.405647	1.405647	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.164556	1.405489	1.405498	1.405545	1.405545	1.405545	1.405545	1.405545	1.405545	1.405545	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.164656	1.405387	1.405397	1.405444	1.405444	1.405444	1.405444	1.405444	1.405444	1.405444	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.164756	1.405286	1.405295	1.405343	1.405343	1.405343	1.405343	1.405343	1.405343	1.405343	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.164856	1.405185	1.405194	1.405241	1.405241	1.405241	1.405241	1.405241	1.405241	1.405241	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.164956	1.405083	1.405092	1.405140	1.405140	1.405140	1.405140	1.405140	1.405140	1.405140	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.165056	1.404982	1.404991	1.405038	1.405038	1.405038	1.405038	1.405038	1.405038	1.405038	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.165156	1.404880	1.404890	1.404937	1.404937	1.404937	1.404937	1.404937	1.404937	1.404937	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.165256	1.404779	1.404788	1.404835	1.404835	1.404835	1.404835	1.404835	1.404835	1.404835	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.165356	1.404678	1.404687	1.404734	1.404734	1.404734	1.404734	1.404734	1.404734	1.404734	-0.000010	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.165456	1.404576	1.404586	1.404633	1.404633	1.404633	1.404633	1.404633	1.404633	1.404633	-0.000009	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.165556	1.404475	1.404484	1.404531	1.404531	1.404531	1.404531	1.404531	1.404531	1.404531	-0.000010	-0.000057	-0.000057	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.165656	1.404373	1.404383	1.404430	1.404430	1.404430	1.404430	1.404430	1.404430	1.404430	-0.000009	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.165756	1.404272	1.404281	1.404328	1.404328	1.404328	1.404328	1.404328	1.404328	1.404328	-0.000010	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.165856	1.404171	1.404180	1.404227	1.404227	1.404227	1.404227	1.404227	1.404227	1.404227	-0.000010	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057	-0.000057
0.165956	1.404069	1.404079	1.404125	1.404125	1.404126	1.404126	1.404126	1.404126	1.404126	-0.000010	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.166056	1.403968	1.403977	1.404024	1.404024	1.404024	1.404024	1.404024	1.404024	1.404024	-0.000010	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.166156	1.403866	1.403876	1.403923	1.403923	1.403923	1.403923	1.403923	1.403923	1.403923	-0.000010	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.166256	1.403765	1.403775	1.403821	1.403821	1.403821	1.403821	1.403821	1.403821	1.403821	-0.000010	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.166356	1.403664	1.403673	1.403720	1.403720	1.403720	1.403720	1.403720	1.403720	1.403720	-0.000010	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.166456	1.403562	1.403572	1.403618	1.403618	1.403618	1.403618	1.403618	1.403618	1.403618	-0.000010	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.166556	1.403461	1.403470	1.403517	1.403517	1.403517	1.403517	1.403517	1.403517	1.403517	-0.000010	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.166656	1.403359	1.403369	1.403415	1.403415	1.403415	1.403415	1.403415	1.403415	1.403415	-0.000010	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.166756	1.403258	1.403268	1.403314	1.403314	1.403314	1.403314	1.403314	1.403314	1.403314	-0.000010	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.166856	1.403156	1.403166	1.403213	1.403213	1.403213	1.403213	1.403213	1.403213	1.403213	-0.000010	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.166956	1.403055	1.403065	1.403111	1.403111	1.403111	1.403111	1.403111	1.403111	1.403111	-0.000010	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.167056	1.402954	1.402964	1.403010	1.403010	1.403010	1.403010	1.403010	1.403010	1.403010	-0.000010	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.167156	1.402852	1.402862	1.402908	1.402908	1.402908	1.402908	1.402908	1.402908	1.402908	-0.000010	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.167256	1.402751	1.402761	1.402807	1.402807	1.402807	1.402807	1.402807	1.402807	1.402807	-0.000010	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.167356	1.402649	1.402659	1.402705	1.402705	1.402705	1.402705	1.402705	1.402705	1.402705	-0.000010	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.167456	1.402548	1.402558	1.402604	1.402604	1.402604	1.402604	1.402604	1.402604	1.402604	-0.000010	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.167556	1.402446	1.402457	1.402502	1.402502	1.402502	1.402502	1.402502	1.402502	1.402502	-0.000010	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.167656	1.402345	1.402355	1.402401	1.402401	1.402401	1.402401	1.402401	1.402401	1.402401	-0.000010	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.167756	1.402243	1.402254	1.402299	1.402299	1.402299	1.402299	1.402299	1.402299	1.402299	-0.000010	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.167856	1.402142	1.402152	1.402198	1.402198	1.402198	1.402198	1.402198	1.402198	1.402198	-0.000010	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.167956	1.402041	1.402051	1.402096	1.402096	1.402096	1.402096	1.402096	1.402096	1.402096	-0.000010	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.168056	1.401939	1.401949	1.401995	1.401995	1.401995	1.401995	1.401995	1.401995	1.401995	-0.000010	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.168156	1.401838	1.401848	1.401893	1.401893	1.401893	1.401893	1.401893	1.401893	1.401893	-0.000010	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.168256	1.401736	1.401747	1.401792	1.401792	1.401792	1.401792	1.401792	1.401792	1.401792	-0.000010	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.168356	1.401635	1.401645	1.401690	1.401690	1.401690	1.401690	1.401690	1.401690	1.401690	-0.000010	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.168456	1.401533	1.401544	1.401589	1.401589	1.401589	1.401589	1.401589	1.401589	1.401589	-0.000010	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.168556	1.401432	1.401442	1.401487	1.401487	1.401487	1.401487	1.401487	1.401487	1.401487	-0.000010	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.168656	1.401330	1.401341	1.401386	1.401386	1.401386	1.401386	1.401386	1.401386	1.401386	-0.000010	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056	-0.000056
0.168756	1.401229	1.401240	1.401285	1.401285	1.401284	1.401284	1.401284	1.401284	1.401284	-0.000010	-0.000056	-0.000056	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055
0.168856	1.401128	1.401138	1.401183	1.401183	1.401183	1.401183	1.401183	1.401183	1.401183	-0.000010	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055
0.168956	1.401026	1.401037	1.401081	1.401081	1.401081	1.401081	1.401081	1.401081	1.401081	-0.000010	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055
0.169056	1.400925	1.400935	1.400980	1.400980	1.400980	1.400980	1.400980	1.400980	1.400980	-0.000010	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055
0.169156	1.400823	1.400834	1.400879	1.400879	1.400879	1.400879	1.400879	1.400879	1.400879	-0.000010	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055
0.169256	1.400722	1.400732	1.400777	1.400777	1.400777	1.400777	1.400777	1.400777	1.400777	-0.000010	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055
0.169356	1.400620	1.400631	1.400676	1.400676	1.400676	1.400676	1.400676	1.400676	1.400676	-0.000011	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055
0.169456	1.400519	1.400530	1.400574	1.400574	1.400574	1.400574	1.400574	1.400574	1.400574	-0.000011	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055
0.169556	1.400417	1.400428	1.400473	1.400473	1.400473	1.400473	1.400473	1.400473	1.400473	-0.000011	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055
0.169656	1.400316	1.400327	1.400371	1.400371	1.400371	1.400371	1.400371	1.400371	1.400371	-0.000011	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055
0.169756	1.400214	1.400225	1.400270	1.400270	1.400270	1.400270	1.400270	1.400270	1.400270	-0.000011	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055
0.169856	1.400113	1.400124	1.400168	1.400168	1.400168	1.400168	1.400168	1.400168	1.400168	-0.000011	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055
0.169956	1.400011	1.400022	1.400066	1.400066	1.400066	1.400066	1.400066	1.400066	1.400066	-0.000011	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055
0.170056	1.399910	1.399921	1.399965	1.399965	1.399965	1.399965	1.399965	1.399965	1.399965	-0.000011	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055
0.170156	1.399808	1.399819	1.399863	1.399863	1.399863	1.399863	1.399863	1.399863	1.399863	-0.000011	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055
0.170256	1.399707	1.399718	1.399762	1.399762	1.399762	1.399762	1.399762	1.399762	1.399762	-0.000011	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055	-0.000055
